uefa_season_year,home_team_uefa_overall_coefficient,home_team_uefa_season_coefficient,home_team_uefa_overall_rank,home_team_uefa_season_rank,away_team_uefa_overall_coefficient,away_team_uefa_season_coefficient,away_team_uefa_overall_rank,away_team_uefa_season_rank,home_uefa_fallback_used,away_uefa_fallback_used,home_uefa_missing,away_uefa_missing,uefa_overall_coefficient_diff,uefa_season_coefficient_diff,uefa_overall_rank_diff,uefa_season_rank_diff,home_overall_country_coefficient,home_season_country_coefficient,home_country_uefa_overall_rank,home_country_uefa_season_rank,away_overall_country_coefficient,away_season_country_coefficient,away_country_uefa_overall_rank,away_country_uefa_season_rank,home_country_uefa_fallback_used,away_country_uefa_fallback_used,country_uefa_missing,country_overall_rank_diff,country_season_rank_diff,head_to_head_goal_diff,h2h_available,home_form_goals_for_5,home_form_goals_against_5,home_form_win_rate_5,home_form_clean_sheet_rate_5,home_form_fail_to_score_rate_5,home_form_btts_rate_5,home_form_clean_sheet_rate_10,home_form_btts_rate_10,away_form_goals_for_5,away_form_goals_against_5,away_form_win_rate_5,away_form_loss_rate_5,away_form_clean_sheet_rate_5,away_form_goals_for_10,away_form_win_rate_10,away_form_loss_rate_10,away_form_btts_rate_10,home_team_home_form_goals_against_5,home_team_home_form_goals_against_10,away_team_away_form_points_10,venue_form_points_diff_10
2019,5168.0,4237.6,10.0,8.0,9303.1,8609.1,2.0,2.0,1,1,0,0,-4135.1,-4371.5,8.0,6.0,1568.0,1568.0,24.0,24.0,1776.0,1776.0,5.0,5.0,1,1,0,19.0,19.0,-2.0,1,1.4,1.6,0.2,0.2,0.2,0.6,0.2,0.6,2.2,0.6,0.8,0.2,0.4,1.4,0.5,0.2,0.3,1.25,1.25,1.4,0.10000000000000009
2019,1309.2,1269.2,49.0,41.0,9828.6,8671.0,1.0,1.0,1,1,0,0,-8519.4,-7401.8,48.0,40.0,1483.0,1483.0,42.0,42.0,1776.0,1776.0,5.0,5.0,1,1,0,37.0,37.0,-3.0,1,0.2,1.6,0.2,0.4,0.8,0.0,0.3,0.3,2.0,0.6,0.6,0.2,0.6,1.6,0.6,0.3,0.1,1.0,1.25,1.8,-0.925
2019,169.5,145.5,139.0,127.0,3708.7,2354.7,20.0,22.0,1,1,0,0,-3539.2,-2209.2,119.0,105.0,1477.0,1477.0,47.0,47.0,1476.0,1476.0,48.0,48.0,1,1,0,-1.0,-1.0,-1.0,1,0.6,2.2,0.0,0.0,0.6,0.4,0.0,0.6,1.8,0.4,1.0,0.0,0.6,1.3,0.7,0.2,0.3,2.6,2.1,1.3,-0.7000000000000001
2019,169.5,145.5,139.0,127.0,5949.2,5502.0,6.0,4.0,1,1,0,0,-5779.7,-5356.5,133.0,123.0,1477.0,1477.0,47.0,47.0,1776.0,1776.0,5.0,5.0,1,1,0,42.0,42.0,-3.0,1,0.2,2.0,0.0,0.0,0.8,0.2,0.0,0.2,1.0,1.2,0.2,0.6,0.4,1.1,0.3,0.5,0.2,1.4,1.8333333333333333,0.6666666666666666,-0.3333333333333333
2019,5521.0,3100.6,8.0,17.0,3708.7,2354.7,20.0,22.0,1,1,0,0,1812.3000000000002,745.9000000000001,-12.0,-5.0,1679.0,1679.0,13.0,13.0,1476.0,1476.0,48.0,48.0,1,1,0,-35.0,-35.0,0.0,1,1.6,0.6,0.4,0.6,0.2,0.4,0.3,0.6,1.8,0.8,0.8,0.0,0.6,1.7,0.7,0.2,0.5,0.6,0.4,1.375,0.7250000000000001
2019,8762.8,6136.0,3.0,3.0,4408.1,3289.3,13.0,15.0,1,1,0,0,4354.699999999999,2846.7,-10.0,-12.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,-1.0,1,1.0,1.6,0.2,0.0,0.4,0.6,0.0,0.7,0.8,1.8,0.2,0.8,0.0,1.5,0.4,0.5,0.4,2.2,2.1,0.6,0.30000000000000004
2019,1879.8,1411.0,40.0,37.0,1257.1,1127.1,52.0,44.0,1,1,0,0,622.7,283.9000000000001,-12.0,-7.0,1483.0,1483.0,42.0,42.0,1462.0,1462.0,52.0,52.0,1,1,0,-10.0,-10.0,-1.0,1,0.8,0.2,0.8,0.8,0.2,0.0,0.7,0.2,1.8,0.8,0.8,0.2,0.4,1.4,0.7,0.3,0.4,0.0,0.4,1.3,0.3999999999999999
2019,6029.4,3165.0,5.0,16.0,9303.1,8609.1,2.0,2.0,1,1,0,0,-3273.7000000000007,-5444.1,3.0,14.0,1679.0,1679.0,13.0,13.0,1776.0,1776.0,5.0,5.0,1,1,0,8.0,8.0,-1.0,1,2.4,0.2,0.8,0.8,0.2,0.0,0.6,0.1,0.8,0.2,0.6,0.2,0.8,0.9,0.6,0.3,0.1,0.6,0.6,0.9,1.4
2019,1339.7,917.3,48.0,50.0,4007.8,3412.2,17.0,13.0,1,1,0,0,-2668.1000000000004,-2494.8999999999996,31.0,37.0,1886.0,1886.0,1.0,1.0,1476.0,1476.0,48.0,48.0,1,1,0,-47.0,-47.0,1.0,1,1.4,1.0,0.6,0.6,0.2,0.2,0.5,0.3,2.2,1.0,0.6,0.4,0.2,1.4,0.5,0.3,0.3,0.2,1.2,1.4,1.0
2019,2951.0,1698.2,29.0,32.0,1849.2,1200.8,42.0,43.0,1,1,0,0,1101.8,497.4000000000001,-13.0,-11.0,1776.0,1776.0,5.0,5.0,1568.0,1568.0,24.0,24.0,1,1,0,-19.0,-19.0,-2.0,1,0.8,1.8,0.0,0.0,0.2,0.8,0.4,0.5,2.0,1.0,0.8,0.2,0.4,1.5,0.5,0.4,0.4,1.0,1.0,1.4,0.4571428571428573
2019,4320.6,3096.2,14.0,18.0,2187.3,1070.5,35.0,47.0,1,1,0,0,2133.3,2025.6999999999998,-21.0,-29.0,1776.0,1776.0,5.0,5.0,1462.0,1462.0,52.0,52.0,1,1,0,-47.0,-47.0,1.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.6,0.2,0.8,0.8,0.2,0.2,0.4,0.6,0.1,0.6,0.4,0.6,0.6,1.2,0.8
2019,838.2,653.8,62.0,64.0,234.0,222.0,122.0,110.0,1,1,0,0,604.2,431.79999999999995,-60.0,-46.0,1886.0,1886.0,1.0,1.0,1477.0,1477.0,47.0,47.0,1,1,0,-46.0,-46.0,-1.0,1,1.2,0.8,0.4,0.2,0.4,0.4,0.4,0.4,1.4,1.8,0.4,0.4,0.2,1.3,0.3,0.5,0.8,1.0,0.6,0.4,1.7000000000000002
2019,2209.0,1851.0,34.0,30.0,1309.2,1269.2,49.0,41.0,1,1,0,0,899.8,581.8,-15.0,-11.0,1679.0,1679.0,14.0,14.0,1483.0,1483.0,42.0,42.0,1,1,0,-28.0,-28.0,-1.0,1,0.4,1.8,0.0,0.2,0.6,0.4,0.4,0.4,0.8,1.4,0.2,0.4,0.2,0.8,0.2,0.6,0.4,1.0,1.1,0.2,1.1
2019,5168.0,4237.6,10.0,8.0,201.3,112.5,127.0,144.0,1,1,0,0,4966.7,4125.1,-117.0,-136.0,1568.0,1568.0,24.0,24.0,1308.0,1308.0,80.0,80.0,1,1,0,-56.0,-56.0,-1.0,1,0.2,1.4,0.2,0.2,0.8,0.0,0.3,0.2,0.2,1.8,0.2,0.6,0.4,0.6,0.1,0.8,0.3,1.2,1.2,0.0,1.4
2019,9828.6,8671.0,1.0,1.0,2168.6,1377.0,37.0,38.0,1,1,0,0,7660.0,7294.0,-36.0,-37.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,0.0,1,1.6,1.6,0.4,0.2,0.2,0.6,0.1,0.7,1.4,3.0,0.2,0.6,0.0,0.8,0.1,0.7,0.4,1.2,1.2,0.0,1.8
2019,1069.7,747.7,55.0,57.0,1057.7,854.9,57.0,52.0,1,1,0,0,12.0,-107.19999999999993,-2.0,5.0,1308.0,1308.0,80.0,80.0,1679.0,1679.0,14.0,14.0,1,1,0,66.0,66.0,3.0,1,1.8,1.0,0.4,0.4,0.2,0.6,0.3,0.6,1.4,2.2,0.2,0.6,0.2,0.8,0.1,0.7,0.3,1.2,1.2,0.4,1.6
2019,711.3,670.5,67.0,62.0,2209.0,1698.2,34.0,32.0,1,0,0,1,-1497.7,-1027.7,33.0,30.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,14.0,14.0,1,0,1,-13.0,-13.0,-3.0,1,1.8,1.0,0.4,0.6,0.4,0.2,0.4,0.5,2.0,0.8,0.6,0.4,0.6,1.7,0.5,0.5,0.4,0.4,0.7,0.9,1.3000000000000003
2019,7360.0,4574.8,4.0,6.0,4517.1,4227.9,12.0,9.0,1,1,0,0,2842.8999999999996,346.90000000000055,-8.0,-3.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,0.0,1,1.0,2.4,0.2,0.2,0.6,0.4,0.4,0.2,1.0,1.6,0.2,0.4,0.2,1.0,0.2,0.4,0.4,0.8,1.0,0.0,2.7142857142857144
2019,4292.4,2211.6,15.0,26.0,2064.1,1300.1,38.0,39.0,1,1,0,0,2228.2999999999997,911.5,-23.0,-13.0,1476.0,1476.0,48.0,48.0,1483.0,1483.0,42.0,42.0,1,1,0,6.0,6.0,0.0,1,0.8,0.6,0.2,0.6,0.4,0.4,0.3,0.6,1.8,2.0,0.2,0.2,0.2,1.8,0.2,0.2,0.6,0.4,0.5,0.5,1.0
2020,5168.0,4237.6,10.0,8.0,4292.4,2211.6,15.0,26.0,1,1,0,0,875.6000000000004,2026.0000000000005,-5.0,-18.0,1568.0,1568.0,24.0,24.0,1476.0,1476.0,48.0,48.0,1,1,0,-24.0,-24.0,0.0,0,1.0,0.6,0.4,0.6,0.2,0.4,0.4,0.5,2.2,0.2,0.8,0.2,0.8,1.9,0.7,0.2,0.1,0.4,0.42857142857142855,2.1,-0.3857142857142859
2020,8762.8,6136.0,3.0,3.0,2951.0,1698.2,29.0,32.0,1,1,0,0,5811.799999999999,4437.8,-26.0,-29.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,0.0,0,2.0,1.6,0.4,0.2,0.2,0.6,0.2,0.7,1.8,1.2,0.4,0.2,0.2,2.0,0.4,0.2,0.6,1.2,1.0,1.0,1.0
2020,711.3,670.5,67.0,62.0,9828.6,8671.0,1.0,1.0,1,1,0,0,-9117.300000000001,-8000.5,66.0,61.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,1.0,1,1.8,0.8,0.4,0.6,0.2,0.4,0.3,0.6,2.0,0.4,0.8,0.2,0.8,1.4,0.6,0.3,0.2,0.8,0.6,1.9,0.0
2020,5521.0,3100.6,8.0,17.0,4408.1,3289.3,13.0,15.0,1,1,0,0,1112.8999999999996,-188.70000000000027,-5.0,2.0,1679.0,1679.0,13.0,13.0,1776.0,1776.0,5.0,5.0,1,1,0,8.0,8.0,1.0,1,2.2,1.0,0.6,0.6,0.0,0.4,0.3,0.4,2.2,1.2,0.6,0.2,0.4,1.8,0.4,0.2,0.5,1.2,1.2,1.0,0.8999999999999999
2020,4517.1,4227.9,12.0,9.0,7360.0,4574.8,4.0,6.0,1,1,0,0,-2842.8999999999996,-346.90000000000055,8.0,3.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,-1.5,1,1.2,1.0,0.4,0.2,0.4,0.6,0.2,0.4,2.0,1.0,0.4,0.4,0.2,1.4,0.5,0.3,0.3,1.4,1.2,1.2,-0.3999999999999999
2020,1849.2,1200.8,42.0,43.0,9303.1,8609.1,2.0,2.0,1,1,0,0,-7453.900000000001,-7408.3,40.0,41.0,1568.0,1568.0,24.0,24.0,1776.0,1776.0,5.0,5.0,1,1,0,19.0,19.0,0.0,0,0.8,0.4,0.6,0.6,0.2,0.2,0.7,0.2,2.0,1.2,0.6,0.0,0.4,1.6,0.6,0.2,0.5,0.2,0.4,1.3333333333333333,0.3666666666666667
2020,2168.6,1377.0,37.0,38.0,3708.7,2354.7,20.0,22.0,1,1,0,0,-1540.1,-977.6999999999998,17.0,16.0,1886.0,1886.0,1.0,1.0,1476.0,1476.0,48.0,48.0,1,1,0,-47.0,-47.0,0.0,0,0.8,0.4,0.6,0.6,0.4,0.0,0.6,0.0,1.8,1.0,0.6,0.2,0.2,1.5,0.7,0.2,0.5,0.2,0.6,1.3,0.7
2020,4320.6,3096.2,14.0,18.0,4007.8,3412.2,17.0,13.0,1,1,0,0,312.8000000000002,-316.0,-3.0,5.0,1776.0,1776.0,5.0,5.0,1476.0,1476.0,48.0,48.0,1,1,0,-43.0,-43.0,0.5,1,1.4,0.6,0.6,0.4,0.4,0.2,0.5,0.3,1.4,1.2,0.6,0.4,0.4,1.6,0.5,0.4,0.5,0.8,0.5,1.4,1.0
2020,9828.6,8671.0,1.0,1.0,711.3,670.5,67.0,62.0,1,1,0,0,9117.300000000001,8000.5,-66.0,-61.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,-0.6666666666666666,1,1.6,0.4,0.6,0.8,0.2,0.2,0.6,0.2,1.8,0.8,0.4,0.0,0.6,1.7,0.4,0.0,0.6,0.8,0.8,1.8,-0.10000000000000009
2020,2951.0,1698.2,29.0,32.0,8762.8,6136.0,3.0,3.0,1,1,0,0,-5811.799999999999,-4437.8,26.0,29.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,-2.0,1,1.8,1.6,0.4,0.2,0.2,0.6,0.3,0.6,2.4,1.2,0.6,0.2,0.2,1.9,0.4,0.4,0.7,1.0,1.1666666666666667,0.3333333333333333,1.3333333333333335
2020,4292.4,2211.6,15.0,26.0,5168.0,4237.6,10.0,8.0,1,1,0,0,-875.6000000000004,-2026.0000000000005,5.0,18.0,1476.0,1476.0,48.0,48.0,1568.0,1568.0,24.0,24.0,1,1,0,24.0,24.0,0.0,1,2.0,0.6,0.6,0.6,0.2,0.2,0.6,0.2,1.2,0.8,0.4,0.2,0.6,0.9,0.2,0.4,0.5,0.4,0.5,1.1428571428571428,1.157142857142857
2020,4408.1,3289.3,13.0,15.0,5521.0,3100.6,8.0,17.0,1,1,0,0,-1112.8999999999996,188.70000000000027,5.0,-2.0,1776.0,1776.0,5.0,5.0,1679.0,1679.0,13.0,13.0,1,1,0,-8.0,-8.0,-0.3333333333333333,1,1.8,1.2,0.6,0.4,0.2,0.4,0.4,0.5,1.4,1.2,0.4,0.6,0.4,1.6,0.4,0.6,0.4,0.6,0.5,0.9,1.6
2020,9303.1,8609.1,2.0,2.0,1849.2,1200.8,42.0,43.0,1,1,0,0,7453.900000000001,7408.3,-40.0,-41.0,1776.0,1776.0,5.0,5.0,1568.0,1568.0,24.0,24.0,1,1,0,-19.0,-19.0,0.0,1,1.4,0.8,0.4,0.4,0.2,0.6,0.4,0.5,0.6,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.0,1.2,1.1,0.9,1.3000000000000003
2020,7360.0,4574.8,4.0,6.0,4517.1,4227.9,12.0,9.0,1,1,0,0,2842.8999999999996,346.90000000000055,-8.0,-3.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,1.0,1,1.8,1.2,0.6,0.4,0.0,0.6,0.5,0.5,0.6,0.6,0.4,0.4,0.4,1.1,0.6,0.3,0.2,1.0,1.0,1.2,1.5777777777777777
2020,3708.7,2354.7,20.0,22.0,2168.6,1377.0,37.0,38.0,1,1,0,0,1540.1,977.6999999999998,-17.0,-16.0,1476.0,1476.0,48.0,48.0,1886.0,1886.0,1.0,1.0,1,1,0,47.0,47.0,0.8,1,1.4,1.2,0.2,0.2,0.6,0.4,0.4,0.3,1.6,1.0,0.6,0.2,0.2,0.9,0.3,0.4,0.4,1.0,1.0,1.5,0.5
2020,4007.8,3412.2,17.0,13.0,4320.6,3096.2,14.0,18.0,1,1,0,0,-312.8000000000002,316.0,3.0,-5.0,1476.0,1476.0,48.0,48.0,1776.0,1776.0,5.0,5.0,1,1,0,43.0,43.0,-1.0,1,1.2,1.6,0.4,0.2,0.4,0.4,0.3,0.4,1.8,0.4,0.8,0.2,0.6,1.6,0.6,0.3,0.3,1.4,1.1,1.8,-0.10000000000000009
2020,4320.6,3096.2,14.0,18.0,9828.6,8671.0,1.0,1.0,1,1,0,0,-5508.0,-5574.8,13.0,17.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,0.0,0,2.4,0.2,1.0,0.8,0.0,0.2,0.5,0.3,2.8,0.4,0.8,0.0,0.8,2.1,0.6,0.2,0.2,0.8,0.5,2.2,0.19999999999999973
2020,9303.1,8609.1,2.0,2.0,4408.1,3289.3,13.0,15.0,1,1,0,0,4895.0,5319.8,-11.0,-13.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,0.0,0,1.8,1.0,0.4,0.4,0.4,0.4,0.4,0.3,1.8,0.8,0.8,0.0,0.6,1.7,0.7,0.1,0.5,1.0,1.0,1.5,0.5
2020,5168.0,4237.6,10.0,8.0,7360.0,4574.8,4.0,6.0,1,1,0,0,-2192.0,-337.1999999999998,6.0,2.0,1568.0,1568.0,24.0,24.0,1886.0,1886.0,1.0,1.0,1,1,0,23.0,23.0,0.0,0,2.0,0.8,0.6,0.2,0.2,0.6,0.2,0.7,2.2,0.6,0.8,0.0,0.6,1.7,0.5,0.2,0.4,1.0,1.0,1.2,0.9428571428571428
2020,8762.8,6136.0,3.0,3.0,3708.7,2354.7,20.0,22.0,1,1,0,0,5054.099999999999,3781.3,-17.0,-19.0,1886.0,1886.0,1.0,1.0,1476.0,1476.0,48.0,48.0,1,1,0,-47.0,-47.0,0.0,0,1.4,0.4,0.4,0.8,0.4,0.2,0.5,0.5,1.6,1.0,0.4,0.2,0.2,1.3,0.6,0.2,0.5,0.6,0.6,1.4,0.5
2020,9828.6,8671.0,1.0,1.0,4320.6,3096.2,14.0,18.0,1,1,0,0,5508.0,5574.8,-13.0,-17.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,1.0,1,2.4,0.4,0.8,0.8,0.0,0.2,0.7,0.2,1.8,0.2,0.8,0.2,0.8,1.4,0.5,0.4,0.3,0.4,0.5,1.8,0.4999999999999998
2020,4408.1,3289.3,13.0,15.0,9303.1,8609.1,2.0,2.0,1,1,0,0,-4895.0,-5319.8,11.0,13.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,-2.0,1,1.2,0.8,0.6,0.6,0.2,0.2,0.5,0.4,1.0,0.8,0.4,0.4,0.6,1.6,0.6,0.3,0.3,1.0,0.9,1.2,1.5999999999999999
2020,7360.0,4574.8,4.0,6.0,5168.0,4237.6,10.0,8.0,1,1,0,0,2192.0,337.1999999999998,-6.0,-2.0,1886.0,1886.0,1.0,1.0,1568.0,1568.0,24.0,24.0,1,1,0,-23.0,-23.0,3.0,1,2.0,0.6,0.8,0.6,0.0,0.4,0.6,0.3,2.0,1.2,0.6,0.2,0.2,1.7,0.4,0.3,0.6,0.6,0.5,0.42857142857142855,2.0714285714285716
2020,3708.7,2354.7,20.0,22.0,8762.8,6136.0,3.0,3.0,1,1,0,0,-5054.099999999999,-3781.3,17.0,19.0,1476.0,1476.0,48.0,48.0,1886.0,1886.0,1.0,1.0,1,1,0,47.0,47.0,-2.0,1,0.8,1.2,0.2,0.2,0.4,0.6,0.4,0.5,1.2,0.4,0.4,0.0,0.8,1.5,0.4,0.0,0.4,1.0,1.0,1.8,0.40000000000000013
2020,8762.8,6136.0,3.0,3.0,7360.0,4574.8,4.0,6.0,1,1,0,0,1402.7999999999993,1561.1999999999998,-1.0,-3.0,1886.0,1886.0,1.0,1.0,1886.0,1886.0,1.0,1.0,1,1,0,0.0,0.0,1.5,1,1.0,0.6,0.2,0.6,0.4,0.4,0.6,0.4,1.6,0.2,0.8,0.0,0.8,1.7,0.6,0.1,0.2,0.4,0.5,1.4,0.5
2020,4320.6,3096.2,14.0,18.0,9303.1,8609.1,2.0,2.0,1,1,0,0,-4982.5,-5512.900000000001,12.0,16.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,0.0,0,1.8,0.4,0.8,0.6,0.2,0.2,0.4,0.3,1.0,0.6,0.4,0.2,0.6,1.6,0.5,0.3,0.4,0.6,0.6,1.3,0.8
2020,7360.0,4574.8,4.0,6.0,8762.8,6136.0,3.0,3.0,1,1,0,0,-1402.7999999999993,-1561.1999999999998,1.0,3.0,1886.0,1886.0,1.0,1.0,1886.0,1886.0,1.0,1.0,1,1,0,0.0,0.0,-1.6,1,1.2,0.4,0.6,0.8,0.4,0.0,0.6,0.2,1.0,0.2,0.4,0.0,0.8,1.4,0.4,0.0,0.3,0.2,0.3,1.6,1.0
2020,9303.1,8609.1,2.0,2.0,4320.6,3096.2,14.0,18.0,1,1,0,0,4982.5,5512.900000000001,-12.0,-16.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,0.0,1,1.2,0.8,0.4,0.4,0.2,0.4,0.3,0.5,1.6,0.6,0.6,0.2,0.4,1.5,0.6,0.3,0.3,0.6,0.9,2.0,0.0
2020,9303.1,8609.1,2.0,2.0,8762.8,6136.0,3.0,3.0,1,1,0,0,540.3000000000011,2473.1000000000004,-1.0,-1.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,0.0,1,2.2,0.4,0.6,0.6,0.0,0.4,0.4,0.4,1.0,0.4,0.4,0.2,0.6,1.4,0.4,0.1,0.3,0.4,0.8,1.3,0.7
2020,2177.3,756.5,36.0,56.0,4320.6,3096.2,14.0,18.0,1,1,0,0,-2143.3,-2339.7,22.0,38.0,1679.0,1679.0,14.0,14.0,1776.0,1776.0,5.0,5.0,1,1,0,9.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.4,0.4,0.2,1.5,0.6,0.3,0.3,0.0,0.0,1.9,-1.9
2020,4517.1,4227.9,12.0,9.0,6029.4,3165.0,5.0,16.0,1,1,0,0,-1512.2999999999993,1062.8999999999996,7.0,-7.0,1776.0,1776.0,5.0,5.0,1679.0,1679.0,13.0,13.0,1,1,0,-8.0,-8.0,0.0,0,0.8,1.6,0.2,0.2,0.4,0.4,0.3,0.3,1.4,0.6,0.6,0.2,0.8,1.2,0.5,0.4,0.2,0.8,1.3,0.4,1.2000000000000002
2020,1065.1,837.1,56.0,53.0,7360.0,4574.8,4.0,6.0,1,1,0,0,-6294.9,-3737.7000000000003,52.0,47.0,1477.0,1477.0,47.0,47.0,1886.0,1886.0,1.0,1.0,1,1,0,46.0,46.0,0.0,0,0.5,1.25,0.25,0.0,0.75,0.25,0.0,0.25,1.2,0.4,0.6,0.2,0.8,1.5,0.6,0.2,0.2,1.5,1.5,1.3,0.19999999999999996
2020,2223.4,2223.4,33.0,25.0,3238.2,2061.8,27.0,29.0,1,1,0,0,-1014.7999999999997,161.5999999999999,6.0,-4.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.6,0.7,0.3,0.4,0.2,0.0,0.0,1.1111111111111112,-1.1111111111111112
2020,1506.8,1280.8,45.0,40.0,4007.8,3412.2,17.0,13.0,1,1,0,0,-2501.0,-2131.3999999999996,28.0,27.0,1679.0,1679.0,14.0,14.0,1476.0,1476.0,48.0,48.0,1,1,0,-34.0,-34.0,0.0,0,1.4,1.0,0.6,0.2,0.2,0.6,0.16666666666666666,0.6666666666666666,0.8,2.2,0.2,0.8,0.0,1.3,0.4,0.6,0.4,1.6666666666666667,1.6666666666666667,1.3,-0.30000000000000004
2020,4408.1,3289.3,13.0,15.0,2187.3,1070.5,35.0,47.0,1,1,0,0,2220.8,2218.8,-22.0,-32.0,1776.0,1776.0,5.0,5.0,1462.0,1462.0,52.0,52.0,1,1,0,-47.0,-47.0,0.0,0,1.2,1.0,0.4,0.4,0.2,0.4,0.5,0.4,1.2,1.4,0.4,0.4,0.2,1.2,0.2,0.6,0.8,1.0,0.9,0.3333333333333333,2.2666666666666666
2020,5168.0,4237.6,10.0,8.0,8762.8,6136.0,3.0,3.0,1,1,0,0,-3594.7999999999993,-1898.3999999999996,7.0,5.0,1568.0,1568.0,24.0,24.0,1886.0,1886.0,1.0,1.0,1,1,0,23.0,23.0,0.0,0,0.6,1.0,0.4,0.4,0.4,0.2,0.4,0.3,1.2,0.6,0.4,0.2,0.8,1.0,0.4,0.3,0.3,1.6,1.5555555555555556,0.9,-0.011111111111111183
2020,1069.7,747.7,55.0,57.0,3366.5,2094.5,25.0,28.0,1,1,0,0,-2296.8,-1346.8,30.0,29.0,1308.0,1308.0,80.0,80.0,1462.0,1462.0,52.0,52.0,1,1,0,28.0,28.0,0.0,0,0.2,1.2,0.2,0.2,0.8,0.0,0.3,0.2,2.2,0.6,0.6,0.0,0.4,2.0,0.5,0.2,0.5,0.8,1.1666666666666667,1.4,-0.23333333333333317
2020,138.0,0.0,152.0,224.0,3466.6,2435.0,23.0,21.0,1,1,0,0,-3328.6,-2435.0,129.0,203.0,1776.0,1776.0,5.0,5.0,1308.0,1308.0,80.0,80.0,1,1,0,-75.0,-75.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8,0.6,0.2,0.6,2.1,0.7,0.2,0.2,0.0,0.0,2.2,-2.2
2020,397.2,300.4,97.0,95.0,9828.6,8671.0,1.0,1.0,1,1,0,0,-9431.4,-8370.6,96.0,94.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,0.0,0,1.0,1.6,0.4,0.4,0.2,0.4,0.3333333333333333,0.5,1.4,1.8,0.2,0.4,0.0,1.6,0.3,0.3,0.6,1.0,1.0,0.8571428571428571,0.47619047619047616
2020,539.6,539.6,79.0,70.0,4292.4,2211.6,15.0,26.0,1,1,0,0,-3752.7999999999997,-1672.0,64.0,44.0,1568.0,1568.0,24.0,24.0,1476.0,1476.0,48.0,48.0,1,1,0,-24.0,-24.0,0.0,0,1.0,2.8,0.2,0.0,0.6,0.4,0.4,0.2,0.4,1.2,0.2,0.6,0.4,0.7,0.3,0.5,0.3,0.8,1.125,1.2,1.175
2020,2209.0,1851.0,34.0,30.0,9303.1,8609.1,2.0,2.0,1,1,0,0,-7094.1,-6758.1,32.0,28.0,1679.0,1679.0,14.0,14.0,1776.0,1776.0,5.0,5.0,1,1,0,9.0,9.0,0.0,0,1.6,1.0,0.4,0.4,0.4,0.4,0.3,0.5,1.2,0.8,0.4,0.4,0.4,1.3,0.4,0.2,0.3,1.0,1.25,1.2,0.675
2020,3176.6,2162.6,28.0,27.0,4128.4,4104.4,16.0,10.0,1,1,0,0,-951.7999999999997,-1941.7999999999997,12.0,17.0,1568.0,1568.0,24.0,24.0,1568.0,1568.0,24.0,24.0,1,1,0,0.0,0.0,0.0,0,1.0,1.6,0.2,0.2,0.4,0.6,0.2,0.6,1.0,1.6,0.4,0.4,0.2,1.0,0.2,0.3,0.8,1.0,0.8,0.7,1.4000000000000001
